pdb_id,asym_id,chain_id,length,model_id,filename,is_membrane_env,Deposited Model Count
2MW7,A,A,37,0,2MW7.cif.gz,False,20
2LAT,A,A,37,0,2LAT.cif.gz,True,20
2NZZ,A,A,37,0,2NZZ.cif.gz,False,30
3HRO,A,A,37,0,3HRO.cif.gz,False,1
1E4Q,A,A,37,0,1E4Q.cif.gz,False,20
2L2R,A,A,37,0,2L2R.cif.gz,False,20
1CW6,A,A,37,0,1CW6.cif.gz,False,18
5N5A,A,A,37,0,5N5A.cif.gz,False,20
1YIU,A,A,37,0,1YIU.cif.gz,False,8
1DL0,A,A,37,0,1DL0.cif.gz,False,20
5L82,A,A,37,0,5L82.cif.gz,False,20
1E0L,A,A,37,0,1E0L.cif.gz,False,10
1R1F,A,A,37,0,1R1F.cif.gz,False,20
1K91,A,A,37,0,1K91.cif.gz,False,20
1BGK,A,A,37,0,1BGK.cif.gz,False,15
1KQH,A,A,38,0,1KQH.cif.gz,False,20
1BNB,A,A,38,0,1BNB.cif.gz,False,20
2NB2,A,A,38,0,2NB2.cif.gz,False,25
1Q01,A,A,38,0,1Q01.cif.gz,False,24
1N5G,A,A,38,0,1N5G.cif.gz,False,29
1BHI,A,A,38,0,1BHI.cif.gz,False,20
1EI0,A,A,38,0,1EI0.cif.gz,False,1
1E9K,A,A,38,0,1E9K.cif.gz,False,1
2RMG,A,A,38,0,2RMG.cif.gz,False,20
1PSM,A,A,38,0,1PSM.cif.gz,False,20
6ATW,A,A,38,0,6ATW.cif.gz,False,1
2RMH,A,A,38,0,2RMH.cif.gz,False,20
1ERP,A,A,38,0,1ERP.cif.gz,False,20
1UT3,A,A,38,0,1UT3.cif.gz,False,10
2M36,A,A,38,0,2M36.cif.gz,False,20
6E6N,A,A,38,0,6E6N.cif.gz,False,1
2RR0,A,A,38,0,2RR0.cif.gz,False,20
2H1Z,A,A,39,0,2H1Z.cif.gz,False,25
1DEC,A,A,39,0,1DEC.cif.gz,False,25
1H20,A,A,39,0,1H20.cif.gz,False,25
2HLG,A,A,39,0,2HLG.cif.gz,False,20
2JPJ,A,A,39,0,2JPJ.cif.gz,False,20
1BWX,A,A,39,0,1BWX.cif.gz,False,10
2YSC,A,A,39,0,2YSC.cif.gz,False,20
1ERY,A,A,39,0,1ERY.cif.gz,False,20
2L77,A,A,39,0,2L77.cif.gz,False,10
1SPW,A,A,39,0,1SPW.cif.gz,False,20
2K2Y,A,A,39,0,2K2Y.cif.gz,False,20
6ATM,A,C,39,0,6ATM.cif.gz,False,1
6FS5,A,A,39,0,6FS5.cif.gz,False,20
1I6C,A,A,39,0,1I6C.cif.gz,False,10
2OP7,A,A,39,0,2OP7.cif.gz,False,10
2KGH,A,A,39,0,2KGH.cif.gz,False,20
1GK7,A,A,39,0,1GK7.cif.gz,False,1
5A4H,A,A,39,0,5A4H.cif.gz,False,20
2K2Z,A,A,39,0,2K2Z.cif.gz,False,20
6ATN,A,A,39,0,6ATN.cif.gz,False,1
6B3U,A,A,40,0,6B3U.cif.gz,True,15
1BA4,A,A,40,0,1BA4.cif.gz,True,10
1LMM,A,A,40,0,1LMM.cif.gz,False,20
2MRW,A,A,40,0,2MRW.cif.gz,False,20
1HN3,A,A,40,0,1HN3.cif.gz,False,20
4HGU,A,A,40,0,4HGU.cif.gz,False,1
4LH9,A,A,40,0,4LH9.cif.gz,False,1
6QES,A,A,40,0,6QES.cif.gz,False,10
1GP8,A,A,40,0,1GP8.cif.gz,False,35
1C55,A,A,40,0,1C55.cif.gz,False,35
6K4V,A,A,40,0,6K4V.cif.gz,False,10
6E6O,A,A,40,0,6E6O.cif.gz,False,1
6AY8,A,A,40,0,6AY8.cif.gz,False,1
1USE,A,A,40,0,1USE.cif.gz,False,1
6QJB,A,A,40,0,6QJB.cif.gz,False,20
1FSB,A,A,40,0,1FSB.cif.gz,False,19
2E5U,A,A,40,0,2E5U.cif.gz,False,20
2YSH,A,A,40,0,2YSH.cif.gz,False,20
1ADX,A,A,40,0,1ADX.cif.gz,False,14
1AML,A,A,40,0,1AML.cif.gz,False,20
2YSG,A,A,40,0,2YSG.cif.gz,False,20
1FMY,A,A,40,0,1FMY.cif.gz,False,1
1BBG,A,A,40,0,1BBG.cif.gz,False,1
1Y7K,A,A,40,0,1Y7K.cif.gz,False,21
2KOE,A,A,40,0,2KOE.cif.gz,False,18
1EDX,A,A,40,0,1EDX.cif.gz,False,1
3ZY1,A,A,40,0,3ZY1.cif.gz,False,1
3E21,A,A,40,0,3E21.cif.gz,False,1
3E7U,A,X,40,0,3E7U.cif.gz,False,1
1ERD,A,A,40,0,1ERD.cif.gz,False,20
5V4U,A,A,40,0,5V4U.cif.gz,False,20
2RMF,A,A,40,0,2RMF.cif.gz,False,20
1HJ0,A,A,41,0,1HJ0.cif.gz,False,1
1WMT,A,A,41,0,1WMT.cif.gz,False,20
1K1V,A,A,41,0,1K1V.cif.gz,False,20
2LQX,A,A,41,0,2LQX.cif.gz,False,20
2MYH,A,A,41,0,2MYH.cif.gz,False,20
1LDR,A,A,41,0,1LDR.cif.gz,False,10
1L3Y,A,A,41,0,1L3Y.cif.gz,False,15
1HY9,A,A,41,0,1HY9.cif.gz,False,10
2A2B,A,A,41,0,2A2B.cif.gz,False,20
1BF9,A,A,41,0,1BF9.cif.gz,False,23
6UCH,A,A,41,0,6UCH.cif.gz,False,10
1MPZ,A,A,41,0,1MPZ.cif.gz,False,22
2MJK,A,A,41,0,2MJK.cif.gz,False,10
6QET,A,A,42,0,6QET.cif.gz,False,10
1H5O,A,A,42,0,1H5O.cif.gz,False,26
2HEP,A,A,42,0,2HEP.cif.gz,False,20
2B4N,A,A,42,0,2B4N.cif.gz,False,20
2LMZ,A,A,42,0,2LMZ.cif.gz,False,20
1K7B,A,A,42,0,1K7B.cif.gz,False,20
1WQK,A,A,42,0,1WQK.cif.gz,False,25
1QDP,A,A,42,0,1QDP.cif.gz,False,20
2JR3,A,A,42,0,2JR3.cif.gz,False,20
2DCV,A,A,42,0,2DCV.cif.gz,False,20
1PX9,A,A,42,0,1PX9.cif.gz,False,1
2K1A,A,A,42,0,2K1A.cif.gz,True,21
2MOF,A,A,42,0,2MOF.cif.gz,True,20
2N9Z,A,A,42,0,2N9Z.cif.gz,False,20
1ZUF,A,A,42,0,1ZUF.cif.gz,False,20
2L91,A,A,43,0,2L91.cif.gz,True,21
2LLM,A,A,43,0,2LLM.cif.gz,True,20
2M8I,A,A,43,0,2M8I.cif.gz,False,20
1RES,A,A,43,0,1RES.cif.gz,False,1
2KDT,A,A,43,0,2KDT.cif.gz,False,20
1OG7,A,A,43,0,1OG7.cif.gz,False,10
2N2C,A,A,43,0,2N2C.cif.gz,False,6
2KWY,A,A,43,0,2KWY.cif.gz,False,10
2DMV,A,A,43,0,2DMV.cif.gz,False,20
1WKX,A,A,43,0,1WKX.cif.gz,False,1
5AHT,A,A,43,0,5AHT.cif.gz,False,15
1BDS,A,A,43,0,1BDS.cif.gz,False,1
1MKC,A,A,43,0,1MKC.cif.gz,False,1
2PDD,A,A,43,0,2PDD.cif.gz,False,35
2L37,A,A,43,0,2L37.cif.gz,False,20
1ZAQ,A,A,44,0,1ZAQ.cif.gz,False,12
2LKS,A,A,44,0,2LKS.cif.gz,False,10
2NA8,A,A,44,0,2NA8.cif.gz,True,21
1IFP,A,A,44,0,1IFP.cif.gz,True,1
2KMO,A,A,44,0,2KMO.cif.gz,False,20
1CWX,A,A,44,0,1CWX.cif.gz,False,4
2MVM,A,A,44,0,2MVM.cif.gz,False,20
2P81,A,A,44,0,2P81.cif.gz,False,25
2L92,A,A,44,0,2L92.cif.gz,False,20
5AL6,A,A,44,0,5AL6.cif.gz,False,1
2MR9,A,A,44,0,2MR9.cif.gz,False,10
5KGZ,A,A,44,0,5KGZ.cif.gz,False,20
1I2U,A,A,44,0,1I2U.cif.gz,False,18
2K9D,A,A,44,0,2K9D.cif.gz,False,20
2KB9,A,A,44,0,2KB9.cif.gz,False,20
1H1J,A,S,44,0,1H1J.cif.gz,False,20
2JNH,A,A,44,0,2JNH.cif.gz,False,15
2MN3,A,A,44,0,2MN3.cif.gz,False,20
1W4E,A,A,45,0,1W4E.cif.gz,False,20
3P7K,A,A,45,0,3P7K.cif.gz,False,1
1G9P,A,A,45,0,1G9P.cif.gz,False,20
1ED7,A,A,45,0,1ED7.cif.gz,False,30
1VPC,A,A,45,0,1VPC.cif.gz,False,1
1PDC,A,A,45,0,1PDC.cif.gz,False,1
1DV0,A,A,45,0,1DV0.cif.gz,False,18
5LAH,A,A,45,0,5LAH.cif.gz,False,10
1P9C,A,A,45,0,1P9C.cif.gz,False,10
2LIY,A,A,45,0,2LIY.cif.gz,False,20
2JM2,A,A,45,0,2JM2.cif.gz,False,20
1JO6,A,A,45,0,1JO6.cif.gz,False,24
6K4W,A,A,45,0,6K4W.cif.gz,False,20
2E3E,A,A,45,0,2E3E.cif.gz,False,9
1GW3,A,A,46,0,1GW3.cif.gz,False,1
1QL1,A,A,46,0,1QL1.cif.gz,True,1
1WAZ,A,A,46,0,1WAZ.cif.gz,True,15
2LP1,A,A,46,0,2LP1.cif.gz,True,30
1EJG,A,A,46,0,1EJG.cif.gz,False,1
2MUN,A,A,46,0,2MUN.cif.gz,False,25
2JWG,A,A,46,0,2JWG.cif.gz,False,35
2MZ7,A,A,46,0,2MZ7.cif.gz,False,20
2MBY,A,A,46,0,2MBY.cif.gz,False,1
2IMU,A,A,46,0,2IMU.cif.gz,False,13
2L8S,A,A,46,0,2L8S.cif.gz,True,10
1LDL,A,A,46,0,1LDL.cif.gz,False,10
2E5T,A,A,46,0,2E5T.cif.gz,False,20
1PV0,A,A,46,0,1PV0.cif.gz,False,25
2M6P,A,A,46,0,2M6P.cif.gz,False,10
2KLZ,A,A,46,0,2KLZ.cif.gz,False,10
1HYK,A,A,46,0,1HYK.cif.gz,False,40
2L4J,A,A,46,0,2L4J.cif.gz,False,21
2NDI,A,A,46,0,2NDI.cif.gz,False,20
6AX2,A,A,46,0,6AX2.cif.gz,False,12
1W3D,A,A,46,0,1W3D.cif.gz,False,20
1XUT,A,A,46,0,1XUT.cif.gz,False,20
2N7Q,A,A,46,0,2N7Q.cif.gz,True,20
1HGV,A,A,46,0,1HGV.cif.gz,True,1
1K36,A,A,46,0,1K36.cif.gz,False,40
6MF8,A,A,46,0,6MF8.cif.gz,True,10
1V92,A,A,46,0,1V92.cif.gz,False,10
1BOE,A,A,46,0,1BOE.cif.gz,False,20
2CWB,A,A,46,0,2CWB.cif.gz,False,10
1F7E,A,A,46,0,1F7E.cif.gz,False,20
1YZM,A,A,46,0,1YZM.cif.gz,False,1
1JKZ,A,A,46,0,1JKZ.cif.gz,False,20
4L5E,A,A,46,0,4L5E.cif.gz,False,1
1JJS,A,A,46,0,1JJS.cif.gz,False,12
1E8P,A,A,46,0,1E8P.cif.gz,False,1
1XI7,A,A,47,0,1XI7.cif.gz,False,1
1X32,A,A,47,0,1X32.cif.gz,False,20
2JX8,A,A,47,0,2JX8.cif.gz,False,20
2ODC,A,I,47,0,2ODC.cif.gz,False,1
2L8N,A,A,47,0,2L8N.cif.gz,False,11
2MF3,A,A,47,0,2MF3.cif.gz,False,20
2B9K,A,A,47,0,2B9K.cif.gz,False,21
1HNR,A,A,47,0,1HNR.cif.gz,False,1
1GPS,A,A,47,0,1GPS.cif.gz,False,8
1PGY,A,A,47,0,1PGY.cif.gz,False,20
2EKK,A,A,47,0,2EKK.cif.gz,False,20
1QHK,A,A,47,0,1QHK.cif.gz,False,20
2K6I,A,A,47,0,2K6I.cif.gz,False,10
2MXE,A,A,47,0,2MXE.cif.gz,False,20
2MN7,A,A,48,0,2MN7.cif.gz,True,20
6SHK,A,A,48,0,6SHK.cif.gz,True,1
1Y1B,A,A,48,0,1Y1B.cif.gz,False,20
1SH1,A,A,48,0,1SH1.cif.gz,False,1
4CVD,A,A,48,0,4CVD.cif.gz,False,1
1SSL,A,A,48,0,1SSL.cif.gz,False,20
4REX,A,A,48,0,4REX.cif.gz,False,1
6QKP,A,A,48,0,6QKP.cif.gz,False,20
2M6O,A,A,48,0,2M6O.cif.gz,False,10
1U57,A,A,48,0,1U57.cif.gz,False,19
5NAM,A,A,48,0,5NAM.cif.gz,True,10
2JWH,A,A,48,0,2JWH.cif.gz,False,35
2JVD,A,A,48,0,2JVD.cif.gz,False,20
2KES,A,A,48,0,2KES.cif.gz,False,15
1IVA,A,A,48,0,1IVA.cif.gz,False,16
1E0G,A,A,48,0,1E0G.cif.gz,False,20
5IPO,A,A,48,0,5IPO.cif.gz,False,20
1DX7,A,A,48,0,1DX7.cif.gz,True,6
2MDC,A,A,48,0,2MDC.cif.gz,False,15
1CW5,A,A,48,0,1CW5.cif.gz,False,20
2MV6,A,A,49,0,2MV6.cif.gz,True,20
2MXB,A,A,49,0,2MXB.cif.gz,True,20
2YSB,A,A,49,0,2YSB.cif.gz,False,20
1KJK,A,A,49,0,1KJK.cif.gz,False,25
1AHL,A,A,49,0,1AHL.cif.gz,False,20
5YZ6,A,A,49,0,5YZ6.cif.gz,False,20
1IFY,A,A,49,0,1IFY.cif.gz,False,10
2BBX,A,A,49,0,2BBX.cif.gz,False,20
6O3Q,A,A,49,0,6O3Q.cif.gz,False,20
1ND9,A,A,49,0,1ND9.cif.gz,False,10
5YIU,A,A,49,0,5YIU.cif.gz,False,1
2HIR,A,A,49,0,2HIR.cif.gz,False,32
1H7D,A,A,49,0,1H7D.cif.gz,False,30
2N5J,A,A,49,0,2N5J.cif.gz,False,20
2J8P,A,A,49,0,2J8P.cif.gz,False,30
4OZK,A,A,49,0,4OZK.cif.gz,False,1
2L93,A,A,49,0,2L93.cif.gz,False,20
1Z6W,A,A,49,0,1Z6W.cif.gz,False,20
1RO3,A,A,49,0,1RO3.cif.gz,False,20
2EQP,A,A,50,0,2EQP.cif.gz,False,20
3I8Z,A,A,50,0,3I8Z.cif.gz,False,1
1E8R,A,A,50,0,1E8R.cif.gz,False,5
1ZRJ,A,A,50,0,1ZRJ.cif.gz,False,20
2N71,A,A,50,0,2N71.cif.gz,False,15
1GUU,A,A,50,0,1GUU.cif.gz,False,1
2KN0,A,A,50,0,2KN0.cif.gz,False,20
2JN0,A,A,50,0,2JN0.cif.gz,False,20
2DK1,A,A,50,0,2DK1.cif.gz,False,20
5Z2S,A,A,50,0,5Z2S.cif.gz,False,1
2RNL,A,A,50,0,2RNL.cif.gz,False,20
2E45,A,A,50,0,2E45.cif.gz,False,25
2XF6,A,A,50,0,2XF6.cif.gz,False,1
1IOX,A,A,50,0,1IOX.cif.gz,False,40
6FM8,A,A,50,0,6FM8.cif.gz,False,1
2KJI,A,A,50,0,2KJI.cif.gz,False,20
2M3E,A,A,50,0,2M3E.cif.gz,True,20
3CA7,A,A,50,0,3CA7.cif.gz,False,1
1UXC,A,A,50,0,1UXC.cif.gz,False,1
1TPM,A,A,50,0,1TPM.cif.gz,False,1
1SS3,A,A,50,0,1SS3.cif.gz,False,25
2N3X,A,A,50,0,2N3X.cif.gz,False,10
1BK8,A,A,50,0,1BK8.cif.gz,False,25
5KZO,A,A,51,0,5KZO.cif.gz,True,10
2MKX,A,A,51,0,2MKX.cif.gz,False,10
1HA8,A,A,51,0,1HA8.cif.gz,False,20
1HIC,A,A,51,0,1HIC.cif.gz,False,20
3F2U,A,A,51,0,3F2U.cif.gz,False,1
1SSU,A,A,51,0,1SSU.cif.gz,False,20
3A02,A,A,51,0,3A02.cif.gz,False,1
1AFP,A,A,51,0,1AFP.cif.gz,False,40
2MD0,A,A,51,0,2MD0.cif.gz,False,30
1W4J,A,A,51,0,1W4J.cif.gz,False,20
1BX7,A,A,51,0,1BX7.cif.gz,False,1
1BAL,A,A,51,0,1BAL.cif.gz,False,56
2N0Z,A,A,51,0,2N0Z.cif.gz,False,20
2N8O,A,A,51,0,2N8O.cif.gz,False,20
1UDK,A,A,51,0,1UDK.cif.gz,False,20
2KQ5,A,A,51,0,2KQ5.cif.gz,False,21
1CEU,A,A,51,0,1CEU.cif.gz,False,1
2KSL,A,A,51,0,2KSL.cif.gz,False,25
2GKR,A,I,51,0,2GKR.cif.gz,False,1
2L16,A,A,52,0,2L16.cif.gz,True,40
1XRD,A,A,52,0,1XRD.cif.gz,True,10
5ZAZ,A,A,52,0,5ZAZ.cif.gz,True,20
6OQ9,A,A,52,0,6OQ9.cif.gz,False,15
2KC6,A,A,52,0,2KC6.cif.gz,False,20
2BIC,A,A,52,0,2BIC.cif.gz,False,20
1GVD,A,A,52,0,1GVD.cif.gz,False,1
1ZWV,A,A,52,0,1ZWV.cif.gz,False,20
1E8J,A,A,52,0,1E8J.cif.gz,False,20
2N5M,A,A,52,0,2N5M.cif.gz,False,10
1VDI,A,A,52,0,1VDI.cif.gz,False,20
1K8B,A,A,52,0,1K8B.cif.gz,False,10
2C55,A,A,52,0,2C55.cif.gz,False,1
1Q02,A,A,52,0,1Q02.cif.gz,False,27
2M35,A,A,52,0,2M35.cif.gz,False,20
1FJK,A,A,52,0,1FJK.cif.gz,True,1
2LVN,A,C,52,0,2LVN.cif.gz,False,20
2KK7,A,A,52,0,2KK7.cif.gz,False,20
1MOF,A,A,53,0,1MOF.cif.gz,False,1
1R4G,A,A,53,0,1R4G.cif.gz,False,20
2ERW,A,A,53,0,2ERW.cif.gz,False,1
5DMA,A,A,53,0,5DMA.cif.gz,False,1
2KGQ,A,A,53,0,2KGQ.cif.gz,False,20
6IVS,A,A,53,0,6IVS.cif.gz,False,20
2MUL,A,A,53,0,2MUL.cif.gz,False,20
1BA5,A,A,53,0,1BA5.cif.gz,False,18
5LXJ,A,A,53,0,5LXJ.cif.gz,False,20
4G3O,A,A,53,0,4G3O.cif.gz,False,1
6BL9,A,A,53,0,6BL9.cif.gz,False,20
1GAB,A,A,53,0,1GAB.cif.gz,False,20
1TIH,A,A,53,0,1TIH.cif.gz,False,20
2JV4,A,A,53,0,2JV4.cif.gz,False,20
1PYV,A,A,53,0,1PYV.cif.gz,False,24
5NBB,A,A,53,0,5NBB.cif.gz,False,20
1X9B,A,A,53,0,1X9B.cif.gz,False,10
3A03,A,A,53,0,3A03.cif.gz,False,1
1JEI,A,A,53,0,1JEI.cif.gz,False,10
2D49,A,A,53,0,2D49.cif.gz,False,30
1EGF,A,A,53,0,1EGF.cif.gz,False,16
1KFN,A,A,53,0,1KFN.cif.gz,False,1
1APQ,A,A,53,0,1APQ.cif.gz,False,19
2CP8,A,A,54,0,2CP8.cif.gz,False,20
2N2Q,A,A,54,0,2N2Q.cif.gz,False,20
2N29,A,A,54,0,2N29.cif.gz,False,1
2COS,A,A,54,0,2COS.cif.gz,False,20
2N5S,A,A,54,0,2N5S.cif.gz,True,10
2VXD,A,A,54,0,2VXD.cif.gz,False,20
1IDY,A,A,54,0,1IDY.cif.gz,False,1
1X3P,A,A,54,0,1X3P.cif.gz,False,19
1ENH,A,A,54,0,1ENH.cif.gz,False,1
2LCZ,A,A,54,0,2LCZ.cif.gz,False,20
2KV9,A,B,54,0,2KV9.cif.gz,False,20
5YDY,A,A,54,0,5YDY.cif.gz,False,20
1JJR,A,A,54,0,1JJR.cif.gz,False,20
2DAH,A,A,54,0,2DAH.cif.gz,False,20
2IKE,A,A,54,0,2IKE.cif.gz,False,20
1WMV,A,A,54,0,1WMV.cif.gz,False,20
1CE3,A,A,54,0,1CE3.cif.gz,False,20
3LE4,A,A,55,0,3LE4.cif.gz,False,1
2K57,A,A,55,0,2K57.cif.gz,False,20
2UUX,A,A,55,0,2UUX.cif.gz,False,1
1YSM,A,A,55,0,1YSM.cif.gz,False,20
2V0E,A,A,55,0,2V0E.cif.gz,False,20
1LX8,A,A,55,0,1LX8.cif.gz,False,20
1WRG,A,A,55,0,1WRG.cif.gz,True,10
2KNG,A,A,55,0,2KNG.cif.gz,False,20
1HDL,A,A,55,0,1HDL.cif.gz,False,21
1SHP,A,A,55,0,1SHP.cif.gz,False,20
2KCN,A,A,55,0,2KCN.cif.gz,False,20
2LLK,A,A,55,0,2LLK.cif.gz,False,20
1IW4,A,A,55,0,1IW4.cif.gz,False,20
2K1B,A,A,55,0,2K1B.cif.gz,False,20
2JUC,A,A,55,0,2JUC.cif.gz,False,15
1KMA,A,A,55,0,1KMA.cif.gz,False,20
1DP3,A,A,55,0,1DP3.cif.gz,False,20
1KMX,A,A,55,0,1KMX.cif.gz,False,20
2IKD,A,A,56,0,2IKD.cif.gz,False,20
2YS0,A,A,56,0,2YS0.cif.gz,False,20
3K2T,A,A,56,0,3K2T.cif.gz,False,1
4E5R,A,A,56,0,4E5R.cif.gz,False,1
1PRU,A,A,56,0,1PRU.cif.gz,False,1
2NC2,A,A,56,0,2NC2.cif.gz,False,20
2JUJ,A,A,56,0,2JUJ.cif.gz,False,15
1CQU,A,A,56,0,1CQU.cif.gz,False,18
1KFT,A,A,56,0,1KFT.cif.gz,False,22
1CCV,A,A,56,0,1CCV.cif.gz,False,20
1H9E,A,A,56,0,1H9E.cif.gz,False,10
2CMP,A,A,56,0,2CMP.cif.gz,False,1
1BW6,A,A,56,0,1BW6.cif.gz,False,1
6CKU,A,A,56,0,6CKU.cif.gz,False,16
2MH8,A,A,56,0,2MH8.cif.gz,False,10
1D2D,A,A,56,0,1D2D.cif.gz,False,5
1LQC,A,A,56,0,1LQC.cif.gz,False,32
1ZX6,A,A,56,0,1ZX6.cif.gz,False,1
4QUC,A,A,56,0,4QUC.cif.gz,False,1
2N17,A,A,56,0,2N17.cif.gz,False,10
2KWH,A,A,56,0,2KWH.cif.gz,False,50
2MDI,A,A,56,0,2MDI.cif.gz,False,15
1N87,A,A,56,0,1N87.cif.gz,False,20
6NU4,A,A,56,0,6NU4.cif.gz,False,20
2FS1,A,A,56,0,2FS1.cif.gz,False,20
2KMU,A,A,56,0,2KMU.cif.gz,False,20
1G5V,A,A,56,0,1G5V.cif.gz,False,10
2M4Y,A,A,56,0,2M4Y.cif.gz,False,10
1VEX,A,A,56,0,1VEX.cif.gz,False,20
1HPT,A,A,56,0,1HPT.cif.gz,False,1
3I35,A,A,57,0,3I35.cif.gz,False,1
2N5L,A,A,57,0,2N5L.cif.gz,False,20
2KRM,A,A,57,0,2KRM.cif.gz,False,10
2FRW,A,A,57,0,2FRW.cif.gz,False,10
2MDF,A,A,57,0,2MDF.cif.gz,False,25
1H9F,A,A,57,0,1H9F.cif.gz,False,10
2K2T,A,A,57,0,2K2T.cif.gz,False,10
2MHY,A,A,57,0,2MHY.cif.gz,False,20
2L4E,A,A,57,0,2L4E.cif.gz,False,20
2MFA,A,A,57,0,2MFA.cif.gz,False,20
2MI5,A,A,57,0,2MI5.cif.gz,False,20
6BV7,A,A,57,0,6BV7.cif.gz,False,20
4ZC3,A,A,57,0,4ZC3.cif.gz,False,1
2LMK,A,A,57,0,2LMK.cif.gz,False,20
1H34,A,A,57,0,1H34.cif.gz,False,1
2YSD,A,A,57,0,2YSD.cif.gz,False,20
2JP7,A,A,57,0,2JP7.cif.gz,False,20
2JQT,A,A,57,0,2JQT.cif.gz,False,10
6BZJ,A,A,57,0,6BZJ.cif.gz,False,15
2REL,A,A,57,0,2REL.cif.gz,False,11
2KIQ,A,A,57,0,2KIQ.cif.gz,False,20
3NGP,A,A,57,0,3NGP.cif.gz,False,1
5M4V,A,A,57,0,5M4V.cif.gz,False,1
2MFR,A,A,57,0,2MFR.cif.gz,True,20
1X3Q,A,A,57,0,1X3Q.cif.gz,False,20
1B9G,A,A,57,0,1B9G.cif.gz,False,1
1FYJ,A,A,57,0,1FYJ.cif.gz,False,20
1RO4,A,A,58,0,1RO4.cif.gz,False,35
2KZI,A,A,58,0,2KZI.cif.gz,False,22
2CKA,A,A,58,0,2CKA.cif.gz,False,20
1JO8,A,A,58,0,1JO8.cif.gz,False,1
5PTI,A,A,58,0,5PTI.cif.gz,False,1
1NZ9,A,A,58,0,1NZ9.cif.gz,False,31
1OOT,A,A,58,0,1OOT.cif.gz,False,1
2OVG,A,A,58,0,2OVG.cif.gz,False,1
2DO5,A,A,58,0,2DO5.cif.gz,False,20
2MKY,A,A,58,0,2MKY.cif.gz,False,20
1T50,A,A,58,0,1T50.cif.gz,False,20
1KTH,A,A,58,0,1KTH.cif.gz,False,1
1HYW,A,A,58,0,1HYW.cif.gz,False,15
1M30,A,A,58,0,1M30.cif.gz,False,20
2RUP,A,A,58,0,2RUP.cif.gz,False,20
1TLE,A,A,58,0,1TLE.cif.gz,False,14
1YP5,A,A,58,0,1YP5.cif.gz,False,1
1Y2Y,A,A,58,0,1Y2Y.cif.gz,False,10
1ZLM,A,A,58,0,1ZLM.cif.gz,False,1
1QXF,A,A,58,0,1QXF.cif.gz,False,20
1NKD,A,A,59,0,1NKD.cif.gz,False,1
6Q61,A,A,59,0,6Q61.cif.gz,False,1
5YDX,A,A,59,0,5YDX.cif.gz,False,20
2GQV,A,A,59,0,2GQV.cif.gz,False,1
1E9T,A,A,59,0,1E9T.cif.gz,False,85
1MKN,A,A,59,0,1MKN.cif.gz,False,1
1FEX,A,A,59,0,1FEX.cif.gz,False,25
1Y6U,A,A,59,0,1Y6U.cif.gz,False,20
1UVF,A,A,59,0,1UVF.cif.gz,False,31
2K37,A,A,59,0,2K37.cif.gz,False,9
5B1N,A,A,59,0,5B1N.cif.gz,False,1
1MHN,A,A,59,0,1MHN.cif.gz,False,1
6NNB,A,A,59,0,6NNB.cif.gz,False,20
1HCC,A,A,59,0,1HCC.cif.gz,False,1
2WNM,A,A,59,0,2WNM.cif.gz,False,1
1DRS,A,A,59,0,1DRS.cif.gz,False,39
2A36,A,A,59,0,2A36.cif.gz,False,10
1WGL,A,A,59,0,1WGL.cif.gz,False,20
2KKJ,A,A,59,0,2KKJ.cif.gz,False,10
2B7E,A,A,59,0,2B7E.cif.gz,False,12
1GFC,A,A,59,0,1GFC.cif.gz,False,1
2B86,A,A,59,0,2B86.cif.gz,False,30
2FJZ,A,A,59,0,2FJZ.cif.gz,False,1
2E6Z,A,A,59,0,2E6Z.cif.gz,False,20
2M01,A,A,59,0,2M01.cif.gz,False,20
1TP4,A,A,59,0,1TP4.cif.gz,False,25
2JVV,A,A,59,0,2JVV.cif.gz,False,20
6GW7,A,A,59,0,6GW7.cif.gz,False,20
6IQE,A,A,59,0,6IQE.cif.gz,False,1
1KS0,A,A,59,0,1KS0.cif.gz,False,50
2HG7,A,A,60,0,2HG7.cif.gz,False,20
5YV7,A,A,60,0,5YV7.cif.gz,False,1
1J7M,A,A,60,0,1J7M.cif.gz,False,50
1DEM,A,A,60,0,1DEM.cif.gz,False,1
2YSE,A,A,60,0,2YSE.cif.gz,False,20
1S1N,A,A,60,0,1S1N.cif.gz,False,17
1PCE,A,A,60,0,1PCE.cif.gz,False,20
1EFE,A,A,60,0,1EFE.cif.gz,False,20
1CXW,A,A,60,0,1CXW.cif.gz,False,50
1HX2,A,A,60,0,1HX2.cif.gz,False,20
6AHX,A,A,60,0,6AHX.cif.gz,False,1
1PS2,A,A,60,0,1PS2.cif.gz,False,19
1BDC,A,A,60,0,1BDC.cif.gz,False,10
2KJF,A,A,60,0,2KJF.cif.gz,False,20
2LX7,A,A,60,0,2LX7.cif.gz,False,20
2JTM,A,A,60,0,2JTM.cif.gz,False,20
2NSW,A,A,60,0,2NSW.cif.gz,False,20
2JTX,A,A,60,0,2JTX.cif.gz,False,20
2D9A,A,A,60,0,2D9A.cif.gz,False,20
1GYZ,A,A,60,0,1GYZ.cif.gz,False,20
2CKC,A,A,60,0,2CKC.cif.gz,False,25
1CB9,A,A,60,0,1CB9.cif.gz,False,20
2KJY,A,A,60,0,2KJY.cif.gz,False,20
2KYB,A,A,60,0,2KYB.cif.gz,False,10
1UMQ,A,A,60,0,1UMQ.cif.gz,False,5
